time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall,Mine_Name,Mine_Type,Pending_Target_Tons,Days_To_Deadline,Daily_Extraction_Capacity,Overtime_Capacity_hrs,Recommended_Action
2025-12-08 04:00:00,13.4,0.0,0.281,13.3,0.0,Beldongri,Underground,475,6,187,2,Normal Operations
2025-12-08 05:00:00,14.0,0.0,0.28,15.1,0.0,Beldongri,Underground,111,15,180,0,Normal Operations
2025-12-08 06:00:00,14.3,0.0,0.28,17.6,0.0,Beldongri,Underground,531,9,225,4,Normal Operations
2025-12-08 07:00:00,15.7,0.0,0.28,17.6,0.0,Beldongri,Underground,182,11,232,4,Normal Operations
2025-12-08 08:00:00,18.9,0.0,0.28,18.0,0.0,Beldongri,Underground,530,5,238,1,Normal Operations
2025-12-08 09:00:00,22.0,0.0,0.28,16.6,0.0,Beldongri,Underground,724,9,299,2,Normal Operations
2025-12-08 10:00:00,24.6,0.0,0.279,17.3,0.0,Beldongri,Underground,577,3,169,0,Shift Heavy Extraction to Night/Early Morning
2025-12-08 11:00:00,26.7,0.0,0.279,19.8,0.0,Beldongri,Underground,882,9,236,1,Normal Operations
2025-12-08 12:00:00,28.2,0.0,0.278,21.2,0.0,Beldongri,Underground,806,2,256,2,Pre-emptive Overtime Prior Shift
2025-12-08 13:00:00,29.1,0.0,0.277,21.2,0.0,Beldongri,Underground,468,8,220,2,Normal Operations
2025-12-08 14:00:00,29.5,0.0,0.276,19.8,0.0,Beldongri,Underground,752,1,266,3,Pre-emptive Overtime Prior Shift
2025-12-08 15:00:00,29.3,0.0,0.276,17.3,0.0,Beldongri,Underground,735,14,233,4,Normal Operations
2025-12-08 16:00:00,27.2,0.0,0.275,14.8,0.0,Beldongri,Underground,240,9,105,1,Normal Operations
2025-12-08 17:00:00,23.2,0.0,0.275,6.5,0.0,Beldongri,Underground,819,7,183,4,Normal Operations
2025-12-08 18:00:00,22.0,0.0,0.275,15.1,0.0,Beldongri,Underground,726,10,254,1,Normal Operations
2025-12-08 19:00:00,21.0,0.0,0.275,16.6,0.0,Beldongri,Underground,817,1,114,3,Pre-emptive Overtime Prior Shift
2025-12-08 20:00:00,19.9,0.0,0.275,18.4,0.0,Beldongri,Underground,555,11,187,2,Normal Operations
2025-12-08 21:00:00,19.4,0.0,0.275,20.2,0.0,Beldongri,Underground,601,1,299,2,Pre-emptive Overtime Prior Shift
2025-12-08 22:00:00,18.6,0.0,0.274,20.5,0.0,Beldongri,Underground,502,14,188,2,Normal Operations
2025-12-08 23:00:00,17.7,0.0,0.274,20.5,0.0,Beldongri,Underground,387,14,166,4,Normal Operations
2025-12-09 00:00:00,16.7,0.0,0.274,18.4,0.0,Beldongri,Underground,454,8,216,2,Normal Operations
2025-12-09 01:00:00,16.2,0.0,0.274,18.4,0.0,Beldongri,Underground,442,9,175,1,Normal Operations
2025-12-09 02:00:00,15.8,0.0,0.274,18.7,0.0,Beldongri,Underground,248,2,192,0,Normal Operations
2025-12-09 03:00:00,15.5,0.0,0.274,18.7,0.0,Beldongri,Underground,309,3,213,4,Normal Operations
2025-12-09 04:00:00,14.9,0.0,0.274,18.0,0.0,Beldongri,Underground,211,2,108,3,Normal Operations
2025-12-09 05:00:00,14.3,0.0,0.274,15.1,0.0,Beldongri,Underground,753,1,118,3,Pre-emptive Overtime Prior Shift
2025-12-09 06:00:00,14.5,0.0,0.274,14.0,0.0,Beldongri,Underground,635,2,141,1,Pre-emptive Overtime Prior Shift
2025-12-09 07:00:00,15.9,0.0,0.274,15.5,0.0,Beldongri,Underground,148,14,188,4,Normal Operations
2025-12-09 08:00:00,19.3,0.0,0.274,17.3,0.0,Beldongri,Underground,899,8,133,4,Normal Operations
2025-12-09 09:00:00,22.5,0.0,0.273,19.4,0.0,Beldongri,Underground,430,2,128,3,Pre-emptive Overtime Prior Shift
2025-12-09 10:00:00,25.3,0.0,0.273,24.1,0.0,Beldongri,Underground,464,9,286,1,Normal Operations
2025-12-09 11:00:00,27.1,0.0,0.272,27.7,0.0,Beldongri,Underground,110,1,122,1,Normal Operations
2025-12-09 12:00:00,28.5,0.0,0.271,28.1,0.0,Beldongri,Underground,287,6,137,3,Normal Operations
2025-12-09 13:00:00,29.2,0.0,0.271,28.1,0.0,Beldongri,Underground,608,6,114,4,Normal Operations
2025-12-09 14:00:00,29.3,0.0,0.27,27.7,0.0,Beldongri,Underground,679,6,214,4,Normal Operations
2025-12-09 15:00:00,28.9,0.0,0.269,25.2,0.0,Beldongri,Underground,544,7,277,2,Normal Operations
2025-12-09 16:00:00,27.2,0.0,0.269,22.3,0.0,Beldongri,Underground,189,13,221,2,Normal Operations
2025-12-09 17:00:00,22.6,0.0,0.271,13.3,0.0,Beldongri,Underground,721,1,173,0,Shift Heavy Extraction to Night/Early Morning
2025-12-09 18:00:00,21.8,0.0,0.271,15.1,0.0,Beldongri,Underground,1000,9,281,4,Normal Operations
2025-12-09 19:00:00,20.1,0.0,0.271,15.1,0.0,Beldongri,Underground,775,13,112,2,Normal Operations
2025-12-09 20:00:00,19.5,0.0,0.27,19.1,0.0,Beldongri,Underground,547,11,137,3,Normal Operations
2025-12-09 21:00:00,18.9,0.0,0.27,20.9,0.0,Beldongri,Underground,817,5,168,1,Normal Operations
2025-12-09 22:00:00,18.3,0.0,0.27,21.6,0.0,Beldongri,Underground,131,8,272,0,Normal Operations
2025-12-09 23:00:00,17.7,0.0,0.289,22.3,0.0,Beldongri,Underground,426,2,255,4,Normal Operations
2025-12-10 00:00:00,16.7,0.0,0.289,21.2,0.0,Beldongri,Underground,173,13,290,1,Normal Operations
2025-12-10 01:00:00,16.2,0.0,0.289,20.9,0.0,Beldongri,Underground,350,14,238,0,Normal Operations
2025-12-10 02:00:00,15.9,0.0,0.289,22.3,0.0,Beldongri,Underground,549,5,124,0,Normal Operations
2025-12-10 03:00:00,15.6,0.0,0.288,23.0,0.0,Beldongri,Underground,454,7,136,0,Normal Operations
2025-12-10 04:00:00,15.2,0.0,0.288,22.7,0.0,Beldongri,Underground,632,3,245,3,Normal Operations
2025-12-10 05:00:00,14.7,0.0,0.267,20.9,0.0,Beldongri,Underground,395,12,150,2,Normal Operations
2025-12-10 06:00:00,14.5,0.0,0.267,19.1,0.0,Beldongri,Underground,397,7,282,1,Normal Operations
2025-12-10 07:00:00,15.4,0.0,0.267,14.0,0.0,Beldongri,Underground,427,7,239,3,Normal Operations
2025-12-10 08:00:00,18.5,0.0,0.267,12.2,0.0,Beldongri,Underground,401,11,229,1,Normal Operations
2025-12-10 09:00:00,21.8,0.0,0.267,14.4,0.0,Beldongri,Underground,611,13,228,0,Normal Operations
2025-12-10 10:00:00,24.5,0.0,0.266,19.1,0.0,Beldongri,Underground,437,10,116,0,Normal Operations
2025-12-10 11:00:00,26.5,0.0,0.266,21.6,0.0,Beldongri,Underground,684,2,123,3,Pre-emptive Overtime Prior Shift
2025-12-10 12:00:00,27.7,0.0,0.265,21.2,0.0,Beldongri,Underground,473,8,264,2,Normal Operations
2025-12-10 13:00:00,28.3,0.0,0.264,19.4,0.0,Beldongri,Underground,652,12,135,3,Normal Operations
2025-12-10 14:00:00,28.6,0.0,0.264,16.2,0.0,Beldongri,Underground,193,9,256,0,Normal Operations
2025-12-10 15:00:00,28.4,0.0,0.263,14.0,0.0,Beldongri,Underground,231,6,271,3,Normal Operations
2025-12-10 16:00:00,26.6,0.0,0.263,11.9,0.0,Beldongri,Underground,710,6,150,1,Normal Operations
2025-12-10 17:00:00,22.5,0.0,0.263,4.7,0.0,Beldongri,Underground,152,14,273,1,Normal Operations
2025-12-10 18:00:00,20.4,0.0,0.263,7.6,0.0,Beldongri,Underground,595,8,287,4,Normal Operations
2025-12-10 19:00:00,18.8,0.0,0.263,9.7,0.0,Beldongri,Underground,328,5,209,1,Normal Operations
2025-12-10 20:00:00,17.5,0.0,0.263,11.9,0.0,Beldongri,Underground,739,1,171,4,Pre-emptive Overtime Prior Shift
2025-12-10 21:00:00,17.2,0.0,0.263,16.9,0.0,Beldongri,Underground,311,10,299,4,Normal Operations
2025-12-10 22:00:00,16.8,0.0,0.263,20.2,0.0,Beldongri,Underground,896,9,147,4,Normal Operations
2025-12-10 23:00:00,16.2,0.0,0.262,20.9,0.0,Beldongri,Underground,890,3,249,4,Pre-emptive Overtime Prior Shift
2025-12-11 00:00:00,15.5,0.0,0.262,22.0,0.0,Beldongri,Underground,603,7,124,0,Normal Operations
2025-12-11 01:00:00,15.2,0.0,0.262,22.0,0.0,Beldongri,Underground,594,6,172,4,Normal Operations
2025-12-11 02:00:00,14.6,0.0,0.262,20.5,0.0,Beldongri,Underground,952,11,180,1,Normal Operations
2025-12-11 03:00:00,14.0,0.0,0.262,20.2,0.0,Beldongri,Underground,770,4,116,3,Pre-emptive Overtime Prior Shift
2025-12-11 04:00:00,13.5,0.0,0.262,18.7,0.0,Beldongri,Underground,963,7,123,1,Pre-emptive Overtime Prior Shift
2025-12-11 05:00:00,13.3,0.0,0.258,17.6,0.0,Beldongri,Underground,332,9,230,1,Normal Operations
2025-12-11 06:00:00,13.1,0.0,0.258,16.6,0.0,Beldongri,Underground,170,4,114,2,Normal Operations
2025-12-11 07:00:00,14.4,0.0,0.258,15.5,0.0,Beldongri,Underground,816,11,272,1,Normal Operations
2025-12-11 08:00:00,17.8,0.0,0.258,16.2,0.0,Beldongri,Underground,288,6,101,1,Normal Operations
2025-12-11 09:00:00,21.2,0.0,0.257,16.6,0.0,Beldongri,Underground,762,3,109,3,Pre-emptive Overtime Prior Shift
2025-12-11 10:00:00,23.8,0.0,0.257,20.5,0.0,Beldongri,Underground,107,12,240,1,Normal Operations
2025-12-11 11:00:00,25.7,0.0,0.25,21.2,0.0,Beldongri,Underground,431,3,290,2,Normal Operations
2025-12-11 12:00:00,26.9,0.0,0.25,19.4,0.0,Beldongri,Underground,711,7,112,1,Normal Operations
2025-12-11 13:00:00,27.5,0.0,0.249,16.9,0.0,Beldongri,Underground,115,9,254,3,Normal Operations
2025-12-11 14:00:00,27.8,0.0,0.249,14.4,0.0,Beldongri,Underground,765,13,295,4,Normal Operations
2025-12-11 15:00:00,27.5,0.0,0.249,14.4,0.0,Beldongri,Underground,768,5,181,2,Normal Operations
2025-12-11 16:00:00,26.3,0.0,0.248,13.7,0.0,Beldongri,Underground,192,3,100,0,Normal Operations
2025-12-11 17:00:00,21.6,0.0,0.258,10.1,0.0,Beldongri,Underground,361,13,142,0,Normal Operations
2025-12-11 18:00:00,20.1,0.0,0.258,8.6,0.0,Beldongri,Underground,648,13,291,2,Normal Operations
2025-12-11 19:00:00,19.6,0.0,0.258,8.3,0.0,Beldongri,Underground,260,13,225,0,Normal Operations
2025-12-11 20:00:00,18.9,0.0,0.258,3.6,0.0,Beldongri,Underground,450,6,196,2,Normal Operations
2025-12-11 21:00:00,17.1,0.0,0.258,5.8,0.0,Beldongri,Underground,273,8,274,3,Normal Operations
2025-12-11 22:00:00,15.9,0.0,0.258,11.2,0.0,Beldongri,Underground,416,14,206,2,Normal Operations
2025-12-11 23:00:00,15.8,0.0,0.258,14.8,0.0,Beldongri,Underground,117,15,117,2,Normal Operations
2025-12-12 00:00:00,15.2,0.0,0.258,15.5,0.0,Beldongri,Underground,585,11,115,3,Normal Operations
2025-12-12 01:00:00,15.1,0.0,0.258,17.3,0.0,Beldongri,Underground,466,13,286,4,Normal Operations
2025-12-12 02:00:00,14.7,0.0,0.258,17.6,0.0,Beldongri,Underground,450,12,142,3,Normal Operations
2025-12-12 03:00:00,14.1,0.0,0.258,16.6,0.0,Beldongri,Underground,627,14,133,3,Normal Operations
2025-12-12 04:00:00,13.6,0.0,0.258,13.7,0.0,Beldongri,Underground,971,4,143,2,Pre-emptive Overtime Prior Shift
2025-12-12 05:00:00,12.8,0.0,0.258,13.0,0.0,Beldongri,Underground,534,7,228,4,Normal Operations
2025-12-12 06:00:00,12.5,0.0,0.258,9.4,0.0,Beldongri,Underground,369,7,160,3,Normal Operations
2025-12-12 07:00:00,14.2,0.0,0.258,10.8,0.0,Beldongri,Underground,970,5,278,3,Normal Operations
2025-12-12 08:00:00,17.8,0.0,0.258,14.4,0.0,Beldongri,Underground,167,10,158,4,Normal Operations
2025-12-12 09:00:00,21.8,0.0,0.258,15.5,0.0,Beldongri,Underground,129,2,265,2,Normal Operations
2025-12-12 10:00:00,24.6,0.0,0.257,18.7,0.0,Beldongri,Underground,415,4,107,0,Normal Operations
2025-12-12 11:00:00,25.9,0.0,0.257,18.7,0.0,Beldongri,Underground,920,12,191,3,Normal Operations
2025-12-12 12:00:00,27.2,0.0,0.256,16.9,0.0,Beldongri,Underground,836,15,275,2,Normal Operations
2025-12-12 13:00:00,27.8,0.0,0.256,15.5,0.0,Beldongri,Underground,263,5,220,2,Normal Operations
2025-12-12 14:00:00,28.2,0.0,0.255,14.4,0.0,Beldongri,Underground,419,3,118,3,Pre-emptive Overtime Prior Shift
2025-12-12 15:00:00,28.1,0.0,0.255,11.9,0.0,Beldongri,Underground,113,4,282,2,Normal Operations
2025-12-12 16:00:00,27.1,0.0,0.255,8.6,0.0,Beldongri,Underground,378,13,201,2,Normal Operations
2025-12-12 17:00:00,23.1,0.0,0.254,4.0,0.0,Beldongri,Underground,531,12,246,2,Normal Operations
2025-12-12 18:00:00,20.9,0.0,0.254,6.1,0.0,Beldongri,Underground,767,14,114,2,Normal Operations
2025-12-12 19:00:00,19.7,0.0,0.254,6.8,0.0,Beldongri,Underground,733,12,186,2,Normal Operations
2025-12-12 20:00:00,18.5,0.0,0.254,9.4,0.0,Beldongri,Underground,362,15,130,0,Normal Operations
2025-12-12 21:00:00,16.9,0.0,0.254,10.8,0.0,Beldongri,Underground,781,13,198,0,Normal Operations
2025-12-12 22:00:00,16.9,0.0,0.254,15.5,0.0,Beldongri,Underground,621,5,198,1,Normal Operations
2025-12-12 23:00:00,16.6,0.0,0.254,15.5,0.0,Beldongri,Underground,271,1,299,4,Normal Operations
2025-12-13 00:00:00,15.8,0.0,0.254,15.1,0.0,Beldongri,Underground,457,3,214,2,Normal Operations
2025-12-13 01:00:00,15.3,0.0,0.254,15.5,0.0,Beldongri,Underground,112,15,159,1,Normal Operations
2025-12-13 02:00:00,14.8,0.0,0.254,15.5,0.0,Beldongri,Underground,824,15,269,0,Normal Operations
2025-12-13 03:00:00,14.1,0.0,0.254,14.4,0.0,Beldongri,Underground,772,14,278,3,Normal Operations
2025-12-13 04:00:00,13.2,0.0,0.254,12.2,0.0,Beldongri,Underground,331,9,181,4,Normal Operations
2025-12-13 05:00:00,13.0,0.0,0.254,10.4,0.0,Beldongri,Underground,575,9,130,3,Normal Operations
2025-12-13 06:00:00,13.0,0.0,0.254,11.9,0.0,Beldongri,Underground,570,9,273,1,Normal Operations
2025-12-13 07:00:00,14.7,0.0,0.254,13.3,0.0,Beldongri,Underground,259,9,210,0,Normal Operations
2025-12-13 08:00:00,18.3,0.0,0.254,16.6,0.0,Beldongri,Underground,738,14,174,1,Normal Operations
2025-12-13 09:00:00,22.1,0.0,0.254,18.7,0.0,Beldongri,Underground,659,9,252,2,Normal Operations
2025-12-13 10:00:00,24.5,0.0,0.253,20.9,0.0,Beldongri,Underground,360,14,181,2,Normal Operations
2025-12-13 11:00:00,25.8,0.0,0.253,20.5,0.0,Beldongri,Underground,672,4,115,2,Pre-emptive Overtime Prior Shift
2025-12-13 12:00:00,27.0,0.0,0.252,17.6,0.0,Beldongri,Underground,733,7,159,3,Normal Operations
2025-12-13 13:00:00,27.7,0.0,0.252,16.2,0.0,Beldongri,Underground,701,15,213,3,Normal Operations
2025-12-13 14:00:00,28.0,0.0,0.251,15.5,0.0,Beldongri,Underground,458,1,170,2,Pre-emptive Overtime Prior Shift
2025-12-13 15:00:00,28.0,0.0,0.251,13.7,0.0,Beldongri,Underground,354,15,242,0,Normal Operations
2025-12-13 16:00:00,26.8,0.0,0.251,10.4,0.0,Beldongri,Underground,701,5,180,1,Normal Operations
2025-12-13 17:00:00,23.7,0.0,0.251,3.2,0.0,Beldongri,Underground,614,14,220,4,Normal Operations
2025-12-13 18:00:00,21.6,0.0,0.251,1.8,0.0,Beldongri,Underground,379,15,219,0,Normal Operations
2025-12-13 19:00:00,19.3,0.0,0.251,8.6,0.0,Beldongri,Underground,216,11,174,3,Normal Operations
2025-12-13 20:00:00,17.9,0.0,0.251,9.4,0.0,Beldongri,Underground,709,2,221,3,Pre-emptive Overtime Prior Shift
2025-12-13 21:00:00,17.5,0.0,0.251,13.3,0.0,Beldongri,Underground,261,10,192,2,Normal Operations
2025-12-13 22:00:00,17.4,0.0,0.251,15.5,0.0,Beldongri,Underground,951,4,259,4,Normal Operations
2025-12-13 23:00:00,17.3,0.0,0.251,18.7,0.0,Beldongri,Underground,986,14,211,4,Normal Operations
2025-12-14 00:00:00,16.7,0.0,0.251,20.2,0.0,Beldongri,Underground,397,9,117,3,Normal Operations
2025-12-14 01:00:00,16.1,0.0,0.251,20.2,0.0,Beldongri,Underground,396,5,205,0,Normal Operations
2025-12-14 02:00:00,15.6,0.0,0.251,19.1,0.0,Beldongri,Underground,693,15,177,2,Normal Operations
2025-12-14 03:00:00,15.1,0.0,0.251,17.3,0.0,Beldongri,Underground,457,15,191,4,Normal Operations
2025-12-14 04:00:00,14.7,0.0,0.25,16.9,0.0,Beldongri,Underground,759,2,147,4,Pre-emptive Overtime Prior Shift
2025-12-14 05:00:00,13.5,0.0,0.245,16.2,0.0,Beldongri,Underground,617,1,160,0,Shift Heavy Extraction to Night/Early Morning
2025-12-14 06:00:00,13.5,0.0,0.245,12.2,0.0,Beldongri,Underground,477,2,150,3,Pre-emptive Overtime Prior Shift
2025-12-14 07:00:00,14.8,0.0,0.245,13.7,0.0,Beldongri,Underground,796,10,224,3,Normal Operations
2025-12-14 08:00:00,18.2,0.0,0.245,16.2,0.0,Beldongri,Underground,525,1,274,1,Pre-emptive Overtime Prior Shift
2025-12-14 09:00:00,21.8,0.0,0.244,17.3,0.0,Beldongri,Underground,863,3,156,0,Shift Heavy Extraction to Night/Early Morning
2025-12-14 10:00:00,24.2,0.0,0.244,19.8,0.0,Beldongri,Underground,636,15,176,2,Normal Operations
2025-12-14 11:00:00,25.5,0.0,0.246,20.2,0.0,Beldongri,Underground,652,15,129,1,Normal Operations
2025-12-14 12:00:00,26.7,0.0,0.246,17.3,0.0,Beldongri,Underground,268,11,147,1,Normal Operations
2025-12-14 13:00:00,27.5,0.0,0.245,15.5,0.0,Beldongri,Underground,614,8,264,1,Normal Operations
2025-12-14 14:00:00,28.0,0.0,0.245,14.0,0.0,Beldongri,Underground,463,12,182,2,Normal Operations
2025-12-14 15:00:00,27.9,0.0,0.245,13.3,0.0,Beldongri,Underground,782,7,181,2,Normal Operations
2025-12-14 16:00:00,26.7,0.0,0.245,11.9,0.0,Beldongri,Underground,529,13,105,2,Normal Operations
2025-12-14 17:00:00,23.3,0.0,0.248,5.4,0.0,Beldongri,Underground,668,1,253,2,Pre-emptive Overtime Prior Shift
2025-12-14 18:00:00,20.8,0.0,0.248,6.1,0.0,Beldongri,Underground,182,10,256,3,Normal Operations
2025-12-14 19:00:00,19.0,0.0,0.248,9.4,0.0,Beldongri,Underground,429,3,119,0,Shift Heavy Extraction to Night/Early Morning
2025-12-14 20:00:00,17.9,0.0,0.248,10.4,0.0,Beldongri,Underground,790,7,136,2,Normal Operations
2025-12-14 21:00:00,18.0,0.0,0.248,18.4,0.0,Beldongri,Underground,232,5,111,1,Normal Operations
2025-12-14 22:00:00,17.7,0.0,0.248,22.7,0.0,Beldongri,Underground,697,6,213,0,Normal Operations
2025-12-14 23:00:00,17.0,0.0,0.248,23.4,0.0,Beldongri,Underground,556,5,203,0,Normal Operations
2025-12-15 00:00:00,16.3,0.0,0.248,22.7,0.0,Beldongri,Underground,452,8,117,1,Normal Operations
2025-12-15 01:00:00,15.6,0.0,0.248,21.2,0.0,Beldongri,Underground,882,1,297,3,Pre-emptive Overtime Prior Shift
2025-12-15 02:00:00,15.1,0.0,0.248,18.7,0.0,Beldongri,Underground,443,7,293,4,Normal Operations
2025-12-15 03:00:00,14.7,0.0,0.248,16.9,0.0,Beldongri,Underground,193,9,172,4,Normal Operations
2025-12-15 04:00:00,14.5,0.0,0.248,15.8,0.0,Beldongri,Underground,481,9,129,1,Normal Operations
2025-12-15 05:00:00,14.2,0.0,0.248,16.2,0.0,Beldongri,Underground,967,3,239,2,Pre-emptive Overtime Prior Shift
2025-12-15 06:00:00,14.2,0.0,0.248,16.6,0.0,Beldongri,Underground,861,4,296,3,Normal Operations
2025-12-15 07:00:00,15.1,0.0,0.248,13.3,0.0,Beldongri,Underground,394,4,282,3,Normal Operations
2025-12-15 08:00:00,18.0,0.0,0.247,16.2,0.0,Beldongri,Underground,297,8,138,4,Normal Operations
2025-12-15 09:00:00,21.2,0.0,0.247,18.7,0.0,Beldongri,Underground,178,12,212,4,Normal Operations
2025-12-15 10:00:00,23.4,0.0,0.247,19.4,0.0,Beldongri,Underground,777,7,293,0,Normal Operations
2025-12-15 11:00:00,24.6,0.0,0.247,19.1,0.0,Beldongri,Underground,650,8,201,0,Normal Operations
2025-12-15 12:00:00,25.8,0.0,0.246,19.4,0.0,Beldongri,Underground,919,15,107,2,Normal Operations
2025-12-15 13:00:00,26.5,0.0,0.246,18.4,0.0,Beldongri,Underground,313,15,148,2,Normal Operations
2025-12-15 14:00:00,26.8,0.0,0.246,16.6,0.0,Beldongri,Underground,742,5,276,3,Normal Operations
2025-12-15 15:00:00,26.7,0.0,0.246,14.8,0.0,Beldongri,Underground,768,13,105,4,Normal Operations
2025-12-15 16:00:00,26.0,0.0,0.245,13.0,0.0,Beldongri,Underground,993,3,174,0,Shift Heavy Extraction to Night/Early Morning
2025-12-15 17:00:00,22.3,0.0,0.245,9.0,0.0,Beldongri,Underground,258,9,286,1,Normal Operations
2025-12-15 18:00:00,21.0,0.0,0.245,5.8,0.0,Beldongri,Underground,933,9,194,4,Normal Operations
2025-12-15 19:00:00,19.7,0.0,0.245,4.7,0.0,Beldongri,Underground,838,10,109,0,Normal Operations
2025-12-15 20:00:00,18.3,0.0,0.245,6.1,0.0,Beldongri,Underground,656,10,200,3,Normal Operations
2025-12-15 21:00:00,17.3,0.0,0.245,12.6,0.0,Beldongri,Underground,300,2,288,4,Normal Operations
2025-12-15 22:00:00,16.5,0.0,0.245,13.3,0.0,Beldongri,Underground,121,8,211,0,Normal Operations
2025-12-15 23:00:00,15.9,0.0,0.245,17.3,0.0,Beldongri,Underground,438,13,121,0,Normal Operations
2025-12-16 00:00:00,15.1,0.0,0.245,16.9,0.0,Beldongri,Underground,341,12,260,4,Normal Operations
2025-12-16 01:00:00,14.8,0.0,0.245,18.4,0.0,Beldongri,Underground,840,3,162,4,Pre-emptive Overtime Prior Shift
2025-12-16 02:00:00,14.6,0.0,0.245,19.8,0.0,Beldongri,Underground,337,12,236,4,Normal Operations
2025-12-16 03:00:00,14.4,0.0,0.245,20.2,0.0,Beldongri,Underground,248,9,135,2,Normal Operations
2025-12-16 04:00:00,14.0,0.0,0.245,19.4,0.0,Beldongri,Underground,884,2,122,0,Shift Heavy Extraction to Night/Early Morning
2025-12-16 05:00:00,13.6,0.0,0.245,18.0,0.0,Beldongri,Underground,678,12,146,2,Normal Operations
2025-12-16 06:00:00,13.3,0.0,0.245,15.1,0.0,Beldongri,Underground,106,9,258,4,Normal Operations
2025-12-16 07:00:00,14.6,0.0,0.245,14.0,0.0,Beldongri,Underground,332,2,166,1,Normal Operations
2025-12-16 08:00:00,17.7,0.0,0.245,16.6,0.0,Beldongri,Underground,968,15,110,3,Normal Operations
2025-12-16 09:00:00,20.8,0.0,0.245,18.4,0.0,Beldongri,Underground,903,7,193,3,Normal Operations
2025-12-16 10:00:00,23.3,0.0,0.245,19.8,0.0,Beldongri,Underground,867,7,272,3,Normal Operations
2025-12-16 11:00:00,24.7,0.0,0.245,20.9,0.0,Beldongri,Underground,678,8,188,0,Normal Operations
2025-12-16 12:00:00,25.8,0.0,0.244,20.2,0.0,Beldongri,Underground,861,15,160,2,Normal Operations
2025-12-16 13:00:00,26.4,0.0,0.244,19.4,0.0,Beldongri,Underground,176,12,161,2,Normal Operations
2025-12-16 14:00:00,26.7,0.0,0.244,18.4,0.0,Beldongri,Underground,588,4,199,4,Normal Operations
2025-12-16 15:00:00,26.6,0.0,0.243,16.2,0.0,Beldongri,Underground,186,4,272,4,Normal Operations
2025-12-16 16:00:00,25.9,0.0,0.243,13.3,0.0,Beldongri,Underground,863,8,289,3,Normal Operations
2025-12-16 17:00:00,22.5,0.0,0.243,8.3,0.0,Beldongri,Underground,321,6,266,1,Normal Operations
2025-12-16 18:00:00,21.4,0.0,0.243,6.8,0.0,Beldongri,Underground,512,6,229,3,Normal Operations
2025-12-16 19:00:00,20.5,0.0,0.243,5.0,0.0,Beldongri,Underground,683,10,175,4,Normal Operations
2025-12-16 20:00:00,19.6,0.0,0.243,1.8,0.0,Beldongri,Underground,301,5,231,4,Normal Operations
2025-12-16 21:00:00,18.2,0.0,0.243,2.9,0.0,Beldongri,Underground,670,10,120,2,Normal Operations
2025-12-16 22:00:00,16.4,0.0,0.243,11.2,0.0,Beldongri,Underground,375,3,137,0,Normal Operations
2025-12-16 23:00:00,15.4,0.0,0.243,12.6,0.0,Beldongri,Underground,320,14,104,2,Normal Operations
2025-12-17 00:00:00,14.4,0.0,0.243,15.1,0.0,Beldongri,Underground,256,2,229,1,Normal Operations
2025-12-17 01:00:00,13.9,0.0,0.243,15.8,0.0,Beldongri,Underground,280,8,286,4,Normal Operations
2025-12-17 02:00:00,13.6,0.0,0.243,16.6,0.0,Beldongri,Underground,824,12,262,1,Normal Operations
2025-12-17 03:00:00,13.4,0.0,0.243,16.6,0.0,Beldongri,Underground,228,1,223,4,Pre-emptive Overtime Prior Shift
2025-12-17 04:00:00,13.2,0.0,0.243,16.2,0.0,Beldongri,Underground,342,1,134,0,Shift Heavy Extraction to Night/Early Morning
2025-12-17 05:00:00,13.1,0.0,0.243,16.2,0.0,Beldongri,Underground,271,12,189,1,Normal Operations
2025-12-17 06:00:00,13.2,0.0,0.243,17.6,0.0,Beldongri,Underground,602,5,113,4,Pre-emptive Overtime Prior Shift
2025-12-17 07:00:00,14.1,0.0,0.243,19.1,0.0,Beldongri,Underground,579,5,153,1,Normal Operations
2025-12-17 08:00:00,17.4,0.0,0.243,20.2,0.0,Beldongri,Underground,976,2,140,0,Shift Heavy Extraction to Night/Early Morning
2025-12-17 09:00:00,21.1,0.0,0.243,19.4,0.0,Beldongri,Underground,369,10,186,3,Normal Operations
2025-12-17 10:00:00,24.1,0.0,0.243,19.8,0.0,Beldongri,Underground,520,7,196,1,Normal Operations
2025-12-17 11:00:00,26.1,0.0,0.243,18.4,0.0,Beldongri,Underground,262,15,124,2,Normal Operations
2025-12-17 12:00:00,28.0,0.0,0.242,13.7,0.0,Beldongri,Underground,123,1,181,4,Normal Operations
2025-12-17 13:00:00,29.0,0.0,0.242,12.2,0.0,Beldongri,Underground,596,4,248,1,Normal Operations
2025-12-17 14:00:00,29.5,0.0,0.242,11.9,0.0,Beldongri,Underground,292,4,213,2,Normal Operations
2025-12-17 15:00:00,29.5,0.0,0.242,11.5,0.0,Beldongri,Underground,977,2,188,3,Pre-emptive Overtime Prior Shift
2025-12-17 16:00:00,27.7,0.0,0.242,9.4,0.0,Beldongri,Underground,489,3,149,4,Pre-emptive Overtime Prior Shift
2025-12-17 17:00:00,22.9,0.0,0.241,10.1,0.0,Beldongri,Underground,596,14,163,3,Normal Operations
2025-12-17 18:00:00,21.7,0.0,0.241,10.8,0.0,Beldongri,Underground,905,2,216,0,Shift Heavy Extraction to Night/Early Morning
