time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall,Mine_Name,Mine_Type
2025-10-16 18:00:00,26.7,0.0,0.265,8.6,0.5999999999999999,Parsoda,Opencast
2025-10-16 19:00:00,26.0,0.0,0.265,7.9,0.5999999999999999,Parsoda,Opencast
2025-10-16 20:00:00,25.4,0.0,0.265,9.7,0.5999999999999999,Parsoda,Opencast
2025-10-16 21:00:00,25.0,0.0,0.265,10.1,0.5999999999999999,Parsoda,Opencast
2025-10-16 22:00:00,24.4,0.0,0.265,9.7,0.5999999999999999,Parsoda,Opencast
2025-10-16 23:00:00,23.8,0.0,0.269,10.8,0.5999999999999999,Parsoda,Opencast
2025-10-17 00:00:00,23.4,0.0,0.269,11.5,0.5999999999999999,Parsoda,Opencast
2025-10-17 01:00:00,23.0,0.0,0.269,11.2,0.5999999999999999,Parsoda,Opencast
2025-10-17 02:00:00,22.5,0.0,0.269,9.0,0.5999999999999999,Parsoda,Opencast
2025-10-17 03:00:00,22.3,0.0,0.269,6.5,0.5999999999999999,Parsoda,Opencast
2025-10-17 04:00:00,22.1,0.0,0.269,6.1,0.5999999999999999,Parsoda,Opencast
2025-10-17 05:00:00,23.4,0.0,0.261,6.5,0.5999999999999999,Parsoda,Opencast
2025-10-17 06:00:00,24.1,0.0,0.261,11.2,0.39999999999999997,Parsoda,Opencast
2025-10-17 07:00:00,24.7,0.0,0.261,7.6,0.29999999999999993,Parsoda,Opencast
2025-10-17 08:00:00,26.6,0.0,0.26,12.6,0.29999999999999993,Parsoda,Opencast
2025-10-17 09:00:00,28.2,0.0,0.26,13.0,0.29999999999999993,Parsoda,Opencast
2025-10-17 10:00:00,29.4,0.0,0.26,18.0,0.29999999999999993,Parsoda,Opencast
2025-10-17 11:00:00,29.9,0.0,0.269,17.6,0.19999999999999996,Parsoda,Opencast
2025-10-17 12:00:00,30.5,0.0,0.268,19.1,0.09999999999999995,Parsoda,Opencast
2025-10-17 13:00:00,30.4,0.1,0.268,19.1,0.19999999999999996,Parsoda,Opencast
2025-10-17 14:00:00,30.4,0.1,0.268,19.1,0.29999999999999993,Parsoda,Opencast
2025-10-17 15:00:00,30.0,0.0,0.268,16.2,0.29999999999999993,Parsoda,Opencast
2025-10-17 16:00:00,29.8,0.0,0.267,14.8,0.29999999999999993,Parsoda,Opencast
2025-10-17 17:00:00,27.2,0.0,0.268,14.4,0.29999999999999993,Parsoda,Opencast
2025-10-17 18:00:00,26.1,0.0,0.268,5.4,0.29999999999999993,Parsoda,Opencast
2025-10-17 19:00:00,25.6,0.0,0.268,3.6,0.29999999999999993,Parsoda,Opencast
2025-10-17 20:00:00,25.3,0.0,0.268,2.5,0.29999999999999993,Parsoda,Opencast
2025-10-17 21:00:00,25.0,0.0,0.269,2.2,0.29999999999999993,Parsoda,Opencast
2025-10-17 22:00:00,24.4,0.0,0.269,2.2,0.29999999999999993,Parsoda,Opencast
2025-10-17 23:00:00,23.7,0.0,0.275,6.8,0.29999999999999993,Parsoda,Opencast
2025-10-18 00:00:00,23.2,0.0,0.275,7.6,0.29999999999999993,Parsoda,Opencast
2025-10-18 01:00:00,22.8,0.0,0.275,5.8,0.29999999999999993,Parsoda,Opencast
2025-10-18 02:00:00,22.4,0.0,0.275,6.5,0.29999999999999993,Parsoda,Opencast
2025-10-18 03:00:00,22.3,0.0,0.275,9.0,0.29999999999999993,Parsoda,Opencast
2025-10-18 04:00:00,22.0,0.0,0.275,10.4,0.29999999999999993,Parsoda,Opencast
2025-10-18 05:00:00,21.5,0.0,0.265,10.8,0.29999999999999993,Parsoda,Opencast
2025-10-18 06:00:00,22.3,0.0,0.265,13.0,0.29999999999999993,Parsoda,Opencast
2025-10-18 07:00:00,24.1,0.0,0.265,13.0,0.29999999999999993,Parsoda,Opencast
2025-10-18 08:00:00,26.5,0.0,0.265,15.1,0.29999999999999993,Parsoda,Opencast
2025-10-18 09:00:00,28.4,0.0,0.265,17.3,0.29999999999999993,Parsoda,Opencast
2025-10-18 10:00:00,29.5,0.0,0.264,19.8,0.29999999999999993,Parsoda,Opencast
2025-10-18 11:00:00,29.7,0.0,0.275,21.6,0.29999999999999993,Parsoda,Opencast
2025-10-18 12:00:00,30.4,0.0,0.274,18.4,0.29999999999999993,Parsoda,Opencast
2025-10-18 13:00:00,30.6,0.0,0.273,19.4,0.29999999999999993,Parsoda,Opencast
2025-10-18 14:00:00,30.5,0.0,0.273,21.6,0.29999999999999993,Parsoda,Opencast
2025-10-18 15:00:00,30.2,0.0,0.272,21.2,0.29999999999999993,Parsoda,Opencast
2025-10-18 16:00:00,29.8,0.0,0.272,16.9,0.19999999999999996,Parsoda,Opencast
2025-10-18 17:00:00,28.1,0.0,0.264,11.9,0.19999999999999996,Parsoda,Opencast
2025-10-18 18:00:00,26.6,0.0,0.264,6.8,0.19999999999999996,Parsoda,Opencast
2025-10-18 19:00:00,26.0,0.0,0.264,6.5,0.19999999999999996,Parsoda,Opencast
2025-10-18 20:00:00,25.4,0.0,0.264,2.9,0.19999999999999996,Parsoda,Opencast
2025-10-18 21:00:00,24.1,0.0,0.264,5.0,0.19999999999999996,Parsoda,Opencast
2025-10-18 22:00:00,23.3,0.0,0.264,7.9,0.19999999999999996,Parsoda,Opencast
2025-10-18 23:00:00,22.6,0.0,0.265,9.4,0.19999999999999996,Parsoda,Opencast
2025-10-19 00:00:00,22.2,0.0,0.265,9.4,0.19999999999999996,Parsoda,Opencast
2025-10-19 01:00:00,21.8,0.0,0.265,10.8,0.19999999999999996,Parsoda,Opencast
2025-10-19 02:00:00,21.3,0.0,0.265,12.6,0.19999999999999996,Parsoda,Opencast
2025-10-19 03:00:00,20.9,0.0,0.265,12.2,0.19999999999999996,Parsoda,Opencast
2025-10-19 04:00:00,20.7,0.0,0.265,13.3,0.19999999999999996,Parsoda,Opencast
2025-10-19 05:00:00,21.0,0.0,0.263,13.7,0.19999999999999996,Parsoda,Opencast
2025-10-19 06:00:00,21.7,0.0,0.263,15.5,0.19999999999999996,Parsoda,Opencast
2025-10-19 07:00:00,23.5,0.0,0.263,16.6,0.19999999999999996,Parsoda,Opencast
2025-10-19 08:00:00,26.3,0.0,0.263,16.9,0.19999999999999996,Parsoda,Opencast
2025-10-19 09:00:00,28.1,0.0,0.262,19.1,0.19999999999999996,Parsoda,Opencast
2025-10-19 10:00:00,29.3,0.0,0.262,19.8,0.19999999999999996,Parsoda,Opencast
2025-10-19 11:00:00,30.3,0.0,0.262,19.8,0.19999999999999996,Parsoda,Opencast
2025-10-19 12:00:00,31.0,0.0,0.261,19.4,0.19999999999999996,Parsoda,Opencast
2025-10-19 13:00:00,31.6,0.0,0.26,19.4,0.19999999999999996,Parsoda,Opencast
2025-10-19 14:00:00,31.8,0.0,0.26,19.4,0.19999999999999996,Parsoda,Opencast
2025-10-19 15:00:00,31.5,0.0,0.26,18.7,0.19999999999999996,Parsoda,Opencast
2025-10-19 16:00:00,30.2,0.0,0.259,23.0,0.19999999999999996,Parsoda,Opencast
2025-10-19 17:00:00,27.8,0.0,0.26,22.7,0.19999999999999996,Parsoda,Opencast
2025-10-19 18:00:00,26.5,0.0,0.26,12.6,0.19999999999999996,Parsoda,Opencast
2025-10-19 19:00:00,25.6,0.0,0.26,10.8,0.19999999999999996,Parsoda,Opencast
2025-10-19 20:00:00,24.6,0.0,0.26,10.8,0.19999999999999996,Parsoda,Opencast
2025-10-19 21:00:00,24.0,0.0,0.26,14.4,0.19999999999999996,Parsoda,Opencast
2025-10-19 22:00:00,23.5,0.0,0.26,15.8,0.19999999999999996,Parsoda,Opencast
2025-10-19 23:00:00,22.8,0.0,0.264,16.9,0.19999999999999996,Parsoda,Opencast
2025-10-20 00:00:00,22.0,0.0,0.263,13.0,0.19999999999999996,Parsoda,Opencast
2025-10-20 01:00:00,21.2,0.0,0.263,9.0,0.19999999999999996,Parsoda,Opencast
2025-10-20 02:00:00,20.9,0.0,0.263,9.4,0.19999999999999996,Parsoda,Opencast
2025-10-20 03:00:00,20.8,0.0,0.263,12.6,0.19999999999999996,Parsoda,Opencast
2025-10-20 04:00:00,20.6,0.0,0.263,12.6,0.19999999999999996,Parsoda,Opencast
2025-10-20 05:00:00,20.7,0.0,0.258,13.3,0.19999999999999996,Parsoda,Opencast
2025-10-20 06:00:00,21.4,0.0,0.258,15.1,0.19999999999999996,Parsoda,Opencast
2025-10-20 07:00:00,23.2,0.0,0.258,17.3,0.19999999999999996,Parsoda,Opencast
2025-10-20 08:00:00,26.3,0.0,0.257,16.2,0.19999999999999996,Parsoda,Opencast
2025-10-20 09:00:00,28.8,0.0,0.257,19.8,0.19999999999999996,Parsoda,Opencast
2025-10-20 10:00:00,29.8,0.0,0.257,28.1,0.19999999999999996,Parsoda,Opencast
2025-10-20 11:00:00,30.8,0.0,0.256,29.2,0.19999999999999996,Parsoda,Opencast
2025-10-20 12:00:00,31.2,0.0,0.256,27.0,0.19999999999999996,Parsoda,Opencast
2025-10-20 13:00:00,31.5,0.0,0.255,28.1,0.09999999999999995,Parsoda,Opencast
2025-10-20 14:00:00,31.3,0.0,0.255,29.9,0.0,Parsoda,Opencast
2025-10-20 15:00:00,30.7,0.0,0.254,29.9,0.0,Parsoda,Opencast
2025-10-20 16:00:00,29.9,0.0,0.254,27.0,0.0,Parsoda,Opencast
2025-10-20 17:00:00,27.5,0.0,0.247,23.0,0.0,Parsoda,Opencast
2025-10-20 18:00:00,26.3,0.0,0.247,23.0,0.0,Parsoda,Opencast
2025-10-20 19:00:00,26.1,0.0,0.247,18.7,0.0,Parsoda,Opencast
2025-10-20 20:00:00,25.6,0.0,0.247,18.0,0.0,Parsoda,Opencast
2025-10-20 21:00:00,25.1,0.0,0.247,17.6,0.0,Parsoda,Opencast
2025-10-20 22:00:00,24.8,0.0,0.247,17.3,0.0,Parsoda,Opencast
2025-10-20 23:00:00,24.8,0.0,0.246,17.3,0.0,Parsoda,Opencast
2025-10-21 00:00:00,24.9,0.0,0.246,16.9,0.0,Parsoda,Opencast
2025-10-21 01:00:00,24.5,0.0,0.246,16.2,0.0,Parsoda,Opencast
2025-10-21 02:00:00,24.1,0.0,0.246,15.1,0.0,Parsoda,Opencast
2025-10-21 03:00:00,23.8,0.0,0.246,15.1,0.0,Parsoda,Opencast
2025-10-21 04:00:00,23.5,0.0,0.246,16.6,0.0,Parsoda,Opencast
2025-10-21 05:00:00,23.5,0.0,0.236,16.6,0.0,Parsoda,Opencast
2025-10-21 06:00:00,24.2,0.0,0.236,15.8,0.0,Parsoda,Opencast
2025-10-21 07:00:00,25.7,0.0,0.236,17.6,0.0,Parsoda,Opencast
2025-10-21 08:00:00,27.6,0.0,0.237,25.2,0.0,Parsoda,Opencast
2025-10-21 09:00:00,28.9,0.1,0.237,32.0,0.09999999999999995,Parsoda,Opencast
2025-10-21 10:00:00,30.1,0.0,0.238,33.1,0.09999999999999995,Parsoda,Opencast
2025-10-21 11:00:00,31.0,0.0,0.241,32.8,0.09999999999999995,Parsoda,Opencast
2025-10-21 12:00:00,31.2,0.0,0.241,33.1,0.09999999999999995,Parsoda,Opencast
2025-10-21 13:00:00,31.6,0.0,0.241,32.8,0.09999999999999995,Parsoda,Opencast
2025-10-21 14:00:00,30.2,0.1,0.242,34.2,0.19999999999999996,Parsoda,Opencast
2025-10-21 15:00:00,30.1,0.3,0.244,33.5,0.49999999999999994,Parsoda,Opencast
2025-10-21 16:00:00,30.2,0.0,0.244,24.8,0.49999999999999994,Parsoda,Opencast
2025-10-21 17:00:00,28.5,0.1,0.252,21.6,0.6,Parsoda,Opencast
2025-10-21 18:00:00,27.3,0.0,0.252,11.5,0.6,Parsoda,Opencast
2025-10-21 19:00:00,26.7,0.0,0.252,17.3,0.6,Parsoda,Opencast
2025-10-21 20:00:00,26.1,0.0,0.252,18.7,0.6,Parsoda,Opencast
2025-10-21 21:00:00,25.6,0.0,0.252,18.0,0.6,Parsoda,Opencast
2025-10-21 22:00:00,25.2,0.0,0.252,16.2,0.6,Parsoda,Opencast
2025-10-21 23:00:00,24.9,0.0,0.246,14.8,0.6,Parsoda,Opencast
2025-10-22 00:00:00,24.9,0.0,0.246,14.0,0.6,Parsoda,Opencast
2025-10-22 01:00:00,24.7,0.0,0.246,14.8,0.6,Parsoda,Opencast
2025-10-22 02:00:00,24.4,0.0,0.246,14.4,0.6,Parsoda,Opencast
2025-10-22 03:00:00,24.2,0.0,0.246,14.8,0.6,Parsoda,Opencast
2025-10-22 04:00:00,23.8,0.0,0.246,14.8,0.6,Parsoda,Opencast
2025-10-22 05:00:00,23.8,0.0,0.242,15.5,0.6,Parsoda,Opencast
2025-10-22 06:00:00,24.5,0.0,0.242,19.1,0.6,Parsoda,Opencast
2025-10-22 07:00:00,26.0,0.0,0.242,19.8,0.6,Parsoda,Opencast
2025-10-22 08:00:00,28.1,0.0,0.242,25.2,0.6,Parsoda,Opencast
2025-10-22 09:00:00,29.6,0.0,0.242,29.2,0.6,Parsoda,Opencast
2025-10-22 10:00:00,30.7,0.0,0.242,30.2,0.6,Parsoda,Opencast
2025-10-22 11:00:00,31.7,0.0,0.248,30.6,0.6,Parsoda,Opencast
2025-10-22 12:00:00,32.0,0.0,0.247,29.5,0.6,Parsoda,Opencast
2025-10-22 13:00:00,32.4,0.0,0.247,28.8,0.6,Parsoda,Opencast
2025-10-22 14:00:00,32.3,0.0,0.247,28.1,0.6,Parsoda,Opencast
2025-10-22 15:00:00,31.9,0.0,0.247,27.7,0.6,Parsoda,Opencast
2025-10-22 16:00:00,31.2,0.0,0.247,24.8,0.6,Parsoda,Opencast
2025-10-22 17:00:00,29.8,0.0,0.243,23.8,0.6,Parsoda,Opencast
2025-10-22 18:00:00,28.5,0.0,0.243,12.2,0.6,Parsoda,Opencast
2025-10-22 19:00:00,27.6,0.0,0.243,13.7,0.6,Parsoda,Opencast
2025-10-22 20:00:00,27.0,0.0,0.243,14.8,0.6,Parsoda,Opencast
2025-10-22 21:00:00,26.4,0.0,0.243,15.1,0.6,Parsoda,Opencast
2025-10-22 22:00:00,25.7,0.0,0.243,14.8,0.6,Parsoda,Opencast
2025-10-22 23:00:00,25.5,0.0,0.242,15.1,0.6,Parsoda,Opencast
2025-10-23 00:00:00,25.4,0.0,0.242,15.5,0.6,Parsoda,Opencast
2025-10-23 01:00:00,24.9,0.0,0.242,13.7,0.6,Parsoda,Opencast
2025-10-23 02:00:00,24.3,0.0,0.242,12.6,0.6,Parsoda,Opencast
2025-10-23 03:00:00,23.9,0.0,0.242,13.3,0.6,Parsoda,Opencast
2025-10-23 04:00:00,23.6,0.0,0.242,14.0,0.6,Parsoda,Opencast
2025-10-23 05:00:00,23.7,0.0,0.238,14.0,0.6,Parsoda,Opencast
2025-10-23 06:00:00,24.3,0.0,0.238,16.9,0.6,Parsoda,Opencast
2025-10-23 07:00:00,25.9,0.0,0.239,16.9,0.6,Parsoda,Opencast
2025-10-23 08:00:00,28.2,0.0,0.239,21.6,0.6,Parsoda,Opencast
2025-10-23 09:00:00,29.8,0.0,0.238,25.6,0.6,Parsoda,Opencast
2025-10-23 10:00:00,30.9,0.0,0.238,26.6,0.6,Parsoda,Opencast
2025-10-23 11:00:00,31.7,0.0,0.24,26.6,0.6,Parsoda,Opencast
2025-10-23 12:00:00,32.2,0.0,0.24,25.9,0.6,Parsoda,Opencast
2025-10-23 13:00:00,32.4,0.0,0.24,26.6,0.6,Parsoda,Opencast
2025-10-23 14:00:00,32.2,0.0,0.24,26.6,0.6,Parsoda,Opencast
2025-10-23 15:00:00,31.8,0.0,0.24,25.6,0.6,Parsoda,Opencast
2025-10-23 16:00:00,31.3,0.0,0.24,25.2,0.6,Parsoda,Opencast
2025-10-23 17:00:00,29.8,0.0,0.24,22.3,0.6,Parsoda,Opencast
2025-10-23 18:00:00,28.7,0.0,0.24,12.2,0.6,Parsoda,Opencast
2025-10-23 19:00:00,28.0,0.0,0.24,14.4,0.6,Parsoda,Opencast
2025-10-23 20:00:00,27.2,0.0,0.24,13.7,0.6,Parsoda,Opencast
2025-10-23 21:00:00,26.7,0.0,0.24,15.8,0.6,Parsoda,Opencast
2025-10-23 22:00:00,26.3,0.0,0.24,18.0,0.6,Parsoda,Opencast
2025-10-23 23:00:00,25.7,0.0,0.241,17.3,0.6,Parsoda,Opencast
2025-10-24 00:00:00,25.3,0.0,0.241,14.4,0.6,Parsoda,Opencast
2025-10-24 01:00:00,24.9,0.0,0.241,14.4,0.6,Parsoda,Opencast
2025-10-24 02:00:00,24.5,0.0,0.241,16.2,0.6,Parsoda,Opencast
2025-10-24 03:00:00,24.3,0.0,0.241,16.2,0.6,Parsoda,Opencast
2025-10-24 04:00:00,23.8,0.0,0.241,15.5,0.6,Parsoda,Opencast
2025-10-24 05:00:00,23.8,0.0,0.234,15.5,0.6,Parsoda,Opencast
2025-10-24 06:00:00,24.4,0.0,0.234,16.2,0.6,Parsoda,Opencast
2025-10-24 07:00:00,25.9,0.0,0.234,15.1,0.6,Parsoda,Opencast
2025-10-24 08:00:00,28.1,0.0,0.234,19.1,0.6,Parsoda,Opencast
2025-10-24 09:00:00,29.7,0.0,0.234,27.4,0.5,Parsoda,Opencast
2025-10-24 10:00:00,30.7,0.0,0.234,29.2,0.5,Parsoda,Opencast
2025-10-24 11:00:00,31.3,0.0,0.239,30.2,0.5,Parsoda,Opencast
2025-10-24 12:00:00,30.9,0.2,0.241,30.2,0.7,Parsoda,Opencast
2025-10-24 13:00:00,31.2,0.3,0.243,28.1,1.0,Parsoda,Opencast
2025-10-24 14:00:00,31.0,0.1,0.244,27.4,0.9999999999999999,Parsoda,Opencast
2025-10-24 15:00:00,30.2,0.0,0.244,25.6,0.7,Parsoda,Opencast
2025-10-24 16:00:00,26.0,1.9,0.266,29.5,2.5999999999999996,Parsoda,Opencast
2025-10-24 17:00:00,29.2,0.1,0.227,10.1,2.5999999999999996,Parsoda,Opencast
2025-10-24 18:00:00,28.0,0.0,0.227,16.9,2.5999999999999996,Parsoda,Opencast
2025-10-24 19:00:00,27.1,0.0,0.227,15.8,2.5999999999999996,Parsoda,Opencast
2025-10-24 20:00:00,26.6,0.0,0.227,13.3,2.5999999999999996,Parsoda,Opencast
2025-10-24 21:00:00,26.5,0.0,0.227,14.4,2.5999999999999996,Parsoda,Opencast
2025-10-24 22:00:00,25.9,0.0,0.227,14.8,2.5999999999999996,Parsoda,Opencast
2025-10-24 23:00:00,25.7,0.0,0.227,13.7,2.5999999999999996,Parsoda,Opencast
2025-10-25 00:00:00,25.5,0.0,0.227,9.7,2.5999999999999996,Parsoda,Opencast
2025-10-25 01:00:00,25.0,0.0,0.227,9.0,2.5999999999999996,Parsoda,Opencast
2025-10-25 02:00:00,24.9,0.0,0.227,9.4,2.5999999999999996,Parsoda,Opencast
2025-10-25 03:00:00,24.4,0.0,0.227,9.7,2.5999999999999996,Parsoda,Opencast
2025-10-25 04:00:00,24.1,0.0,0.227,8.6,2.5999999999999996,Parsoda,Opencast
2025-10-25 05:00:00,24.2,0.0,0.231,4.7,2.5999999999999996,Parsoda,Opencast
2025-10-25 06:00:00,24.5,0.0,0.231,4.3,2.5999999999999996,Parsoda,Opencast
2025-10-25 07:00:00,25.3,0.0,0.231,5.8,2.5999999999999996,Parsoda,Opencast
2025-10-25 08:00:00,24.9,5.0,0.298,19.8,7.6,Parsoda,Opencast
2025-10-25 09:00:00,24.0,1.9,0.32,22.0,9.5,Parsoda,Opencast
2025-10-25 10:00:00,24.0,0.5,0.325,14.4,10.0,Parsoda,Opencast
2025-10-25 11:00:00,25.7,1.9,0.343,18.0,11.899999999999999,Parsoda,Opencast
2025-10-25 12:00:00,26.4,0.0,0.342,15.1,11.899999999999999,Parsoda,Opencast
2025-10-25 13:00:00,27.3,0.0,0.341,14.0,11.899999999999999,Parsoda,Opencast
2025-10-25 14:00:00,27.9,0.0,0.34,18.7,11.899999999999999,Parsoda,Opencast
2025-10-25 15:00:00,28.7,0.0,0.338,22.7,11.899999999999999,Parsoda,Opencast
2025-10-25 16:00:00,27.6,0.0,0.337,26.3,11.899999999999999,Parsoda,Opencast
2025-10-25 17:00:00,26.0,0.0,0.318,20.9,11.899999999999999,Parsoda,Opencast
2025-10-25 18:00:00,25.4,0.0,0.318,6.5,11.899999999999999,Parsoda,Opencast
2025-10-25 19:00:00,25.2,0.0,0.318,4.7,11.899999999999999,Parsoda,Opencast
2025-10-25 20:00:00,25.4,0.0,0.318,9.0,11.899999999999999,Parsoda,Opencast
2025-10-25 21:00:00,24.9,0.0,0.318,9.7,11.899999999999999,Parsoda,Opencast
2025-10-25 22:00:00,24.2,0.0,0.318,8.3,11.899999999999999,Parsoda,Opencast
2025-10-25 23:00:00,23.5,0.0,0.315,7.2,11.899999999999999,Parsoda,Opencast
2025-10-26 00:00:00,23.4,0.2,0.317,9.0,12.1,Parsoda,Opencast
2025-10-26 01:00:00,23.1,0.2,0.319,7.6,12.299999999999999,Parsoda,Opencast
2025-10-26 02:00:00,22.8,0.0,0.319,12.6,12.299999999999999,Parsoda,Opencast
2025-10-26 03:00:00,22.3,0.2,0.321,15.8,12.5,Parsoda,Opencast
2025-10-26 04:00:00,21.9,0.1,0.322,15.8,12.6,Parsoda,Opencast
2025-10-26 05:00:00,21.7,0.0,0.322,15.8,12.6,Parsoda,Opencast
2025-10-26 06:00:00,21.5,0.0,0.322,15.8,12.6,Parsoda,Opencast
2025-10-26 07:00:00,22.4,0.0,0.322,17.6,12.6,Parsoda,Opencast
2025-10-26 08:00:00,23.4,0.0,0.321,15.5,12.6,Parsoda,Opencast
2025-10-26 09:00:00,25.7,0.0,0.32,21.6,12.6,Parsoda,Opencast
2025-10-26 10:00:00,27.9,0.0,0.319,28.4,12.6,Parsoda,Opencast
2025-10-26 11:00:00,27.8,0.0,0.318,27.7,12.6,Parsoda,Opencast
2025-10-26 12:00:00,27.8,0.0,0.317,23.8,12.6,Parsoda,Opencast
2025-10-26 13:00:00,27.2,0.3,0.318,19.4,12.899999999999999,Parsoda,Opencast
2025-10-26 14:00:00,26.6,0.1,0.318,19.4,13.0,Parsoda,Opencast
2025-10-26 15:00:00,26.2,0.0,0.318,21.6,13.0,Parsoda,Opencast
2025-10-26 16:00:00,26.0,0.1,0.318,23.0,13.1,Parsoda,Opencast
2025-10-26 17:00:00,23.8,0.0,0.299,22.3,13.1,Parsoda,Opencast
2025-10-26 18:00:00,23.8,0.0,0.299,16.2,13.1,Parsoda,Opencast
2025-10-26 19:00:00,24.0,0.0,0.299,18.7,13.1,Parsoda,Opencast
2025-10-26 20:00:00,24.0,0.0,0.299,19.4,13.1,Parsoda,Opencast
2025-10-26 21:00:00,23.8,0.0,0.299,18.0,13.1,Parsoda,Opencast
2025-10-26 22:00:00,23.4,0.0,0.299,16.2,13.1,Parsoda,Opencast
2025-10-26 23:00:00,23.0,0.0,0.299,14.8,13.1,Parsoda,Opencast
2025-10-27 00:00:00,22.8,0.0,0.299,15.1,13.1,Parsoda,Opencast
2025-10-27 01:00:00,22.6,0.0,0.299,15.5,13.1,Parsoda,Opencast
2025-10-27 02:00:00,22.5,0.0,0.299,15.1,13.1,Parsoda,Opencast
2025-10-27 03:00:00,22.3,0.0,0.299,14.8,13.1,Parsoda,Opencast
2025-10-27 04:00:00,22.2,0.0,0.299,14.8,13.1,Parsoda,Opencast
2025-10-27 05:00:00,22.1,0.0,0.299,14.8,13.1,Parsoda,Opencast
2025-10-27 06:00:00,22.1,0.0,0.299,11.9,13.1,Parsoda,Opencast
2025-10-27 07:00:00,24.0,0.0,0.299,14.0,13.1,Parsoda,Opencast
2025-10-27 08:00:00,26.0,0.0,0.298,20.9,13.1,Parsoda,Opencast
2025-10-27 09:00:00,27.8,0.0,0.297,26.6,13.1,Parsoda,Opencast
2025-10-27 10:00:00,29.4,0.0,0.296,31.7,13.1,Parsoda,Opencast
2025-10-27 11:00:00,30.2,0.0,0.291,31.7,13.1,Parsoda,Opencast
2025-10-27 12:00:00,30.5,0.0,0.29,32.0,12.9,Parsoda,Opencast
2025-10-27 13:00:00,31.2,0.0,0.289,31.0,12.6,Parsoda,Opencast
2025-10-27 14:00:00,30.7,0.0,0.288,31.3,12.5,Parsoda,Opencast
2025-10-27 15:00:00,30.0,0.0,0.288,29.9,12.5,Parsoda,Opencast
2025-10-27 16:00:00,29.0,0.0,0.287,29.5,10.6,Parsoda,Opencast
2025-10-27 17:00:00,28.0,0.0,0.291,22.7,10.5,Parsoda,Opencast
2025-10-27 18:00:00,27.0,0.0,0.291,10.4,10.5,Parsoda,Opencast
2025-10-27 19:00:00,26.1,0.0,0.291,11.2,10.5,Parsoda,Opencast
2025-10-27 20:00:00,25.5,0.0,0.291,14.8,10.5,Parsoda,Opencast
2025-10-27 21:00:00,25.1,0.0,0.29,17.6,10.5,Parsoda,Opencast
2025-10-27 22:00:00,24.9,0.0,0.29,18.4,10.5,Parsoda,Opencast
2025-10-27 23:00:00,24.6,0.0,0.289,18.7,10.5,Parsoda,Opencast
2025-10-28 00:00:00,24.7,0.0,0.289,20.2,10.5,Parsoda,Opencast
2025-10-28 01:00:00,24.4,0.0,0.289,19.4,10.5,Parsoda,Opencast
2025-10-28 02:00:00,24.1,0.0,0.289,18.0,10.5,Parsoda,Opencast
2025-10-28 03:00:00,24.3,0.0,0.289,18.7,10.5,Parsoda,Opencast
2025-10-28 04:00:00,24.1,0.2,0.29,18.0,10.7,Parsoda,Opencast
2025-10-28 05:00:00,23.1,0.5,0.324,18.0,11.2,Parsoda,Opencast
2025-10-28 06:00:00,23.4,0.0,0.324,20.2,11.2,Parsoda,Opencast
2025-10-28 07:00:00,23.9,0.1,0.325,22.0,11.3,Parsoda,Opencast
2025-10-28 08:00:00,26.1,0.0,0.324,23.0,6.3,Parsoda,Opencast
2025-10-28 09:00:00,27.0,0.0,0.324,27.0,4.4,Parsoda,Opencast
2025-10-28 10:00:00,27.0,0.0,0.323,30.6,3.9,Parsoda,Opencast
2025-10-28 11:00:00,29.1,0.0,0.328,32.4,2.0,Parsoda,Opencast
2025-10-28 12:00:00,30.3,0.0,0.326,38.9,2.0,Parsoda,Opencast
2025-10-28 13:00:00,31.0,0.0,0.324,41.8,2.0,Parsoda,Opencast
2025-10-28 14:00:00,30.5,0.0,0.322,43.6,2.0,Parsoda,Opencast
2025-10-28 15:00:00,29.9,0.0,0.321,42.5,2.0,Parsoda,Opencast
2025-10-28 16:00:00,29.0,0.0,0.32,38.9,2.0,Parsoda,Opencast
2025-10-28 17:00:00,28.1,0.0,0.313,33.8,2.0,Parsoda,Opencast
2025-10-28 18:00:00,27.2,0.0,0.313,24.8,2.0,Parsoda,Opencast
2025-10-28 19:00:00,26.9,0.0,0.313,25.9,2.0,Parsoda,Opencast
2025-10-28 20:00:00,26.9,0.0,0.312,29.2,2.0,Parsoda,Opencast
2025-10-28 21:00:00,26.8,0.0,0.312,30.2,2.0,Parsoda,Opencast
2025-10-28 22:00:00,26.5,0.0,0.312,31.0,2.0,Parsoda,Opencast
2025-10-28 23:00:00,26.5,0.0,0.31,31.3,2.0,Parsoda,Opencast
2025-10-29 00:00:00,25.9,0.0,0.31,30.6,1.8,Parsoda,Opencast
2025-10-29 01:00:00,25.6,0.0,0.309,32.0,1.6,Parsoda,Opencast
2025-10-29 02:00:00,25.3,0.0,0.309,32.8,1.6,Parsoda,Opencast
2025-10-29 03:00:00,25.1,0.0,0.309,31.3,1.4,Parsoda,Opencast
2025-10-29 04:00:00,25.1,0.0,0.309,31.7,1.3,Parsoda,Opencast
2025-10-29 05:00:00,23.7,0.0,0.305,31.3,1.3,Parsoda,Opencast
2025-10-29 06:00:00,23.5,1.6,0.326,37.1,2.9000000000000004,Parsoda,Opencast
