time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall
2026-02-19 13:00:00,31.2,0.0,0.237,22.3,0.0
2026-02-19 14:00:00,31.6,0.0,0.237,22.3,0.0
2026-02-19 15:00:00,31.6,0.0,0.237,21.2,0.0
2026-02-19 16:00:00,31.1,0.0,0.237,19.1,0.0
2026-02-19 17:00:00,29.8,0.0,0.237,18.7,0.0
2026-02-19 18:00:00,26.5,0.0,0.237,15.1,0.0
2026-02-19 19:00:00,26.0,0.0,0.237,23.0,0.0
2026-02-19 20:00:00,24.8,0.0,0.237,23.4,0.0
2026-02-19 21:00:00,23.2,0.0,0.237,18.0,0.0
2026-02-19 22:00:00,22.0,0.0,0.237,11.5,0.0
2026-02-19 23:00:00,20.9,0.0,0.237,16.6,0.0
2026-02-20 00:00:00,19.9,0.0,0.237,14.4,0.0
2026-02-20 01:00:00,19.3,0.0,0.237,15.1,0.0
2026-02-20 02:00:00,18.3,0.0,0.237,14.0,0.0
2026-02-20 03:00:00,17.3,0.0,0.237,13.3,0.0
2026-02-20 04:00:00,16.6,0.0,0.237,11.2,0.0
2026-02-20 05:00:00,16.9,0.0,0.237,13.0,0.0
2026-02-20 06:00:00,17.0,0.0,0.237,13.7,0.0
2026-02-20 07:00:00,18.2,0.0,0.237,14.0,0.0
2026-02-20 08:00:00,22.3,0.0,0.237,13.7,0.0
2026-02-20 09:00:00,26.3,0.0,0.237,12.2,0.0
2026-02-20 10:00:00,29.3,0.0,0.237,16.6,0.0
2026-02-20 11:00:00,30.7,0.0,0.237,19.8,0.0
2026-02-20 12:00:00,31.9,0.0,0.237,20.5,0.0
2026-02-20 13:00:00,32.5,0.0,0.237,22.0,0.0
2026-02-20 14:00:00,32.6,0.0,0.237,23.0,0.0
2026-02-20 15:00:00,32.5,0.0,0.237,23.4,0.0
2026-02-20 16:00:00,32.1,0.0,0.237,23.4,0.0
2026-02-20 17:00:00,29.9,0.0,0.237,21.2,0.0
2026-02-20 18:00:00,26.6,0.0,0.237,9.7,0.0
2026-02-20 19:00:00,25.2,0.0,0.237,7.9,0.0
2026-02-20 20:00:00,24.7,0.0,0.237,17.6,0.0
2026-02-20 21:00:00,24.2,0.0,0.237,22.3,0.0
2026-02-20 22:00:00,22.7,0.0,0.237,21.2,0.0
2026-02-20 23:00:00,21.1,0.0,0.237,10.4,0.0
2026-02-21 00:00:00,20.2,0.0,0.237,9.4,0.0
2026-02-21 01:00:00,19.6,0.0,0.237,12.6,0.0
2026-02-21 02:00:00,19.0,0.0,0.237,13.3,0.0
2026-02-21 03:00:00,18.3,0.0,0.237,15.5,0.0
2026-02-21 04:00:00,17.7,0.0,0.237,17.3,0.0
2026-02-21 05:00:00,17.0,0.0,0.237,18.4,0.0
2026-02-21 06:00:00,17.4,0.0,0.237,22.3,0.0
2026-02-21 07:00:00,18.7,0.0,0.237,22.3,0.0
2026-02-21 08:00:00,22.6,0.0,0.237,20.9,0.0
2026-02-21 09:00:00,26.4,0.0,0.237,21.2,0.0
2026-02-21 10:00:00,29.3,0.0,0.237,19.4,0.0
2026-02-21 11:00:00,30.1,0.0,0.237,18.0,0.0
2026-02-21 12:00:00,31.2,0.0,0.237,20.2,0.0
2026-02-21 13:00:00,31.8,0.0,0.237,23.8,0.0
2026-02-21 14:00:00,31.8,0.0,0.237,25.2,0.0
2026-02-21 15:00:00,32.7,0.0,0.237,22.3,0.0
2026-02-21 16:00:00,30.9,0.0,0.237,36.7,0.0
2026-02-21 17:00:00,29.6,0.0,0.237,37.8,0.0
2026-02-21 18:00:00,27.4,0.0,0.237,18.4,0.0
2026-02-21 19:00:00,26.5,0.0,0.237,19.1,0.0
2026-02-21 20:00:00,25.2,0.0,0.237,15.5,0.0
2026-02-21 21:00:00,24.4,0.0,0.237,19.8,0.0
2026-02-21 22:00:00,23.4,0.0,0.237,19.8,0.0
2026-02-21 23:00:00,21.9,0.0,0.237,19.1,0.0
2026-02-22 00:00:00,20.5,0.0,0.237,14.0,0.0
2026-02-22 01:00:00,19.2,0.0,0.237,9.7,0.0
2026-02-22 02:00:00,18.3,0.0,0.237,10.4,0.0
2026-02-22 03:00:00,17.5,0.0,0.237,10.4,0.0
2026-02-22 04:00:00,16.9,0.0,0.237,11.9,0.0
2026-02-22 05:00:00,17.3,0.0,0.263,12.2,0.0
2026-02-22 06:00:00,17.5,0.0,0.263,10.8,0.0
2026-02-22 07:00:00,18.7,0.0,0.262,12.2,0.0
2026-02-22 08:00:00,23.3,0.0,0.262,12.6,0.0
2026-02-22 09:00:00,27.0,0.0,0.262,11.5,0.0
2026-02-22 10:00:00,29.5,0.0,0.261,16.9,0.0
2026-02-22 11:00:00,30.5,0.0,0.26,18.7,0.0
2026-02-22 12:00:00,31.8,0.0,0.259,23.4,0.0
2026-02-22 13:00:00,32.0,0.0,0.257,25.6,0.0
2026-02-22 14:00:00,32.3,0.0,0.256,24.5,0.0
2026-02-22 15:00:00,33.3,0.0,0.255,19.4,0.0
2026-02-22 16:00:00,33.2,0.0,0.255,23.0,0.0
2026-02-22 17:00:00,31.0,0.0,0.254,29.9,0.0
2026-02-22 18:00:00,28.4,0.0,0.254,19.4,0.0
2026-02-22 19:00:00,27.7,0.0,0.254,9.4,0.0
2026-02-22 20:00:00,26.1,0.0,0.254,12.6,0.0
2026-02-22 21:00:00,25.3,0.0,0.253,13.3,0.0
2026-02-22 22:00:00,24.5,0.0,0.253,14.0,0.0
2026-02-22 23:00:00,23.2,0.0,0.253,9.7,0.0
2026-02-23 00:00:00,22.4,0.0,0.253,13.3,0.0
2026-02-23 01:00:00,21.0,0.0,0.253,10.8,0.0
2026-02-23 02:00:00,19.9,0.0,0.253,7.2,0.0
2026-02-23 03:00:00,18.5,0.0,0.252,9.7,0.0
2026-02-23 04:00:00,18.1,0.0,0.252,13.3,0.0
2026-02-23 05:00:00,18.9,0.0,0.252,13.3,0.0
2026-02-23 06:00:00,19.0,0.0,0.252,9.7,0.0
2026-02-23 07:00:00,20.3,0.0,0.252,15.5,0.0
2026-02-23 08:00:00,22.9,0.0,0.252,17.6,0.0
2026-02-23 09:00:00,24.1,0.0,0.252,22.3,0.0
2026-02-23 10:00:00,26.2,0.0,0.251,21.6,0.0
2026-02-23 11:00:00,27.4,0.0,0.25,26.3,0.0
2026-02-23 12:00:00,29.5,0.0,0.25,31.7,0.0
2026-02-23 13:00:00,30.6,0.0,0.249,28.4,0.0
2026-02-23 14:00:00,30.6,0.0,0.248,23.0,0.0
2026-02-23 15:00:00,28.1,0.0,0.248,25.6,0.0
2026-02-23 16:00:00,26.6,0.0,0.248,36.7,0.0
2026-02-23 17:00:00,29.1,0.0,0.246,31.3,0.0
2026-02-23 18:00:00,26.5,0.0,0.246,12.2,0.0
2026-02-23 19:00:00,25.7,0.0,0.246,10.8,0.0
2026-02-23 20:00:00,25.1,0.0,0.246,22.7,0.0
2026-02-23 21:00:00,23.7,0.0,0.246,16.6,0.0
2026-02-23 22:00:00,22.2,0.0,0.246,14.8,0.0
2026-02-23 23:00:00,22.3,0.0,0.246,10.4,0.0
2026-02-24 00:00:00,21.0,0.0,0.246,11.2,0.0
2026-02-24 01:00:00,19.9,0.0,0.245,9.7,0.0
2026-02-24 02:00:00,19.1,0.0,0.245,10.4,0.0
2026-02-24 03:00:00,18.9,0.0,0.245,9.7,0.0
2026-02-24 04:00:00,18.2,0.0,0.245,10.1,0.0
2026-02-24 05:00:00,17.6,0.0,0.245,11.2,0.0
2026-02-24 06:00:00,18.2,0.0,0.245,18.4,0.0
2026-02-24 07:00:00,19.5,0.0,0.245,18.4,0.0
2026-02-24 08:00:00,23.3,0.0,0.245,18.4,0.0
2026-02-24 09:00:00,26.8,0.0,0.245,13.7,0.0
2026-02-24 10:00:00,29.4,0.0,0.244,14.0,0.0
2026-02-24 11:00:00,30.1,0.0,0.244,17.6,0.0
2026-02-24 12:00:00,30.9,0.0,0.243,27.0,0.0
2026-02-24 13:00:00,30.8,0.0,0.243,28.4,0.0
2026-02-24 14:00:00,31.2,0.0,0.242,27.7,0.0
2026-02-24 15:00:00,31.5,0.0,0.242,28.4,0.0
2026-02-24 16:00:00,30.1,0.0,0.242,33.8,0.0
2026-02-24 17:00:00,28.9,0.0,0.241,32.0,0.0
2026-02-24 18:00:00,26.9,0.0,0.241,18.7,0.0
2026-02-24 19:00:00,24.8,0.0,0.241,16.9,0.0
2026-02-24 20:00:00,22.9,0.0,0.241,13.7,0.0
2026-02-24 21:00:00,22.0,0.0,0.241,6.8,0.0
2026-02-24 22:00:00,21.2,0.0,0.241,5.0,0.0
2026-02-24 23:00:00,21.5,0.0,0.241,18.0,0.0
2026-02-25 00:00:00,21.2,0.0,0.241,15.8,0.0
2026-02-25 01:00:00,19.8,0.0,0.241,9.7,0.0
2026-02-25 02:00:00,18.6,0.0,0.241,10.8,0.0
2026-02-25 03:00:00,17.6,0.0,0.241,9.7,0.0
2026-02-25 04:00:00,16.9,0.0,0.241,14.4,0.0
2026-02-25 05:00:00,17.1,0.0,0.24,14.8,0.0
2026-02-25 06:00:00,17.0,0.0,0.24,14.8,0.0
2026-02-25 07:00:00,18.7,0.0,0.24,15.8,0.0
2026-02-25 08:00:00,23.0,0.0,0.24,15.5,0.0
2026-02-25 09:00:00,27.2,0.0,0.24,11.5,0.0
2026-02-25 10:00:00,29.7,0.0,0.24,17.3,0.0
2026-02-25 11:00:00,30.4,0.0,0.24,19.1,0.0
2026-02-25 12:00:00,31.3,0.0,0.24,25.2,0.0
2026-02-25 13:00:00,31.6,0.0,0.239,31.7,0.0
2026-02-25 14:00:00,31.1,0.0,0.239,31.7,0.0
2026-02-25 15:00:00,31.0,0.0,0.239,29.2,0.0
2026-02-25 16:00:00,30.7,0.0,0.239,29.5,0.0
2026-02-25 17:00:00,29.5,0.0,0.239,28.4,0.0
2026-02-25 18:00:00,26.5,0.0,0.239,22.0,0.0
2026-02-25 19:00:00,25.6,0.0,0.239,11.2,0.0
2026-02-25 20:00:00,24.2,0.0,0.239,13.3,0.0
2026-02-25 21:00:00,23.2,0.0,0.239,17.6,0.0
2026-02-25 22:00:00,22.3,0.0,0.239,17.3,0.0
2026-02-25 23:00:00,20.7,0.0,0.239,17.3,0.0
2026-02-26 00:00:00,19.4,0.0,0.239,15.8,0.0
2026-02-26 01:00:00,18.6,0.0,0.239,14.4,0.0
2026-02-26 02:00:00,17.7,0.0,0.239,13.0,0.0
2026-02-26 03:00:00,17.2,0.0,0.239,10.1,0.0
2026-02-26 04:00:00,16.6,0.0,0.239,10.4,0.0
2026-02-26 05:00:00,16.0,0.0,0.238,6.8,0.0
2026-02-26 06:00:00,16.3,0.0,0.238,6.8,0.0
2026-02-26 07:00:00,17.9,0.0,0.238,10.8,0.0
2026-02-26 08:00:00,22.5,0.0,0.238,12.6,0.0
2026-02-26 09:00:00,25.8,0.0,0.238,13.0,0.0
2026-02-26 10:00:00,28.6,0.0,0.238,16.9,0.0
2026-02-26 11:00:00,30.4,0.0,0.238,18.7,0.0
2026-02-26 12:00:00,31.6,0.0,0.238,32.4,0.0
2026-02-26 13:00:00,32.5,0.0,0.238,32.4,0.0
2026-02-26 14:00:00,33.8,0.0,0.238,32.0,0.0
2026-02-26 15:00:00,32.4,0.0,0.238,47.9,0.0
2026-02-26 16:00:00,31.3,0.0,0.238,48.2,0.0
2026-02-26 17:00:00,30.5,0.0,0.238,33.5,0.0
2026-02-26 18:00:00,28.1,0.0,0.238,17.6,0.0
2026-02-26 19:00:00,27.0,0.0,0.238,20.5,0.0
2026-02-26 20:00:00,25.6,0.0,0.238,22.3,0.0
2026-02-26 21:00:00,24.2,0.0,0.238,22.7,0.0
2026-02-26 22:00:00,22.6,0.0,0.238,11.5,0.0
2026-02-26 23:00:00,21.3,0.0,0.238,3.2,0.0
2026-02-27 00:00:00,20.4,0.0,0.238,8.3,0.0
2026-02-27 01:00:00,18.9,0.0,0.238,10.1,0.0
2026-02-27 02:00:00,18.0,0.0,0.238,8.6,0.0
2026-02-27 03:00:00,17.6,0.0,0.238,8.6,0.0
2026-02-27 04:00:00,17.2,0.0,0.238,8.3,0.0
2026-02-27 05:00:00,18.1,0.0,0.238,7.2,0.0
2026-02-27 06:00:00,19.0,0.0,0.238,14.4,0.0
2026-02-27 07:00:00,20.2,0.0,0.238,14.8,0.0
2026-02-27 08:00:00,23.5,0.0,0.238,15.1,0.0
2026-02-27 09:00:00,27.1,0.0,0.237,14.8,0.0
2026-02-27 10:00:00,29.4,0.0,0.237,19.1,0.0
2026-02-27 11:00:00,31.2,0.0,0.237,21.2,0.0
2026-02-27 12:00:00,32.3,0.0,0.237,22.3,0.0
2026-02-27 13:00:00,32.6,0.0,0.237,24.5,0.0
2026-02-27 14:00:00,33.3,0.0,0.237,21.6,0.0
2026-02-27 15:00:00,33.2,0.0,0.237,22.0,0.0
2026-02-27 16:00:00,33.1,0.0,0.237,22.0,0.0
2026-02-27 17:00:00,31.4,0.0,0.237,22.7,0.0
2026-02-27 18:00:00,28.0,0.0,0.237,13.0,0.0
2026-02-27 19:00:00,26.8,0.0,0.237,4.7,0.0
2026-02-27 20:00:00,25.2,0.0,0.237,6.8,0.0
2026-02-27 21:00:00,25.0,0.0,0.237,7.9,0.0
2026-02-27 22:00:00,23.6,0.0,0.237,9.0,0.0
2026-02-27 23:00:00,23.1,0.0,0.237,9.0,0.0
2026-02-28 00:00:00,22.1,0.0,0.237,6.8,0.0
2026-02-28 01:00:00,21.5,0.0,0.237,7.9,0.0
2026-02-28 02:00:00,21.4,0.0,0.237,10.1,0.0
2026-02-28 03:00:00,20.6,0.0,0.237,9.7,0.0
2026-02-28 04:00:00,19.7,0.0,0.237,11.2,0.0
2026-02-28 05:00:00,19.7,0.0,0.237,11.9,0.0
2026-02-28 06:00:00,21.1,0.0,0.237,12.2,0.0
2026-02-28 07:00:00,22.4,0.0,0.237,9.4,0.0
2026-02-28 08:00:00,25.5,0.0,0.237,10.8,0.0
2026-02-28 09:00:00,28.3,0.0,0.237,16.2,0.0
2026-02-28 10:00:00,30.6,0.0,0.237,22.3,0.0
2026-02-28 11:00:00,32.5,0.0,0.237,24.1,0.0
2026-02-28 12:00:00,33.2,0.0,0.237,27.0,0.0
2026-02-28 13:00:00,33.2,0.0,0.237,27.4,0.0
2026-02-28 14:00:00,33.3,0.0,0.237,28.4,0.0
2026-02-28 15:00:00,33.3,0.0,0.237,29.2,0.0
2026-02-28 16:00:00,33.4,0.0,0.237,22.7,0.0
2026-02-28 17:00:00,32.1,0.0,0.237,15.1,0.0
2026-02-28 18:00:00,29.4,0.0,0.237,17.3,0.0
2026-02-28 19:00:00,28.0,0.0,0.237,14.0,0.0
2026-02-28 20:00:00,26.8,0.0,0.237,14.4,0.0
2026-02-28 21:00:00,25.7,0.0,0.237,10.1,0.0
2026-02-28 22:00:00,25.5,0.0,0.237,9.7,0.0
2026-02-28 23:00:00,25.4,0.0,0.237,7.9,0.0
2026-03-01 00:00:00,24.7,0.0,0.237,8.6,0.0
2026-03-01 01:00:00,23.7,0.0,0.237,14.4,0.0
2026-03-01 02:00:00,23.3,0.0,0.237,13.7,0.0
2026-03-01 03:00:00,22.7,0.0,0.237,16.2,0.0
2026-03-01 04:00:00,22.1,0.0,0.237,15.8,0.0
2026-03-01 05:00:00,21.6,0.0,0.237,15.5,0.0
2026-03-01 06:00:00,21.9,0.0,0.237,16.9,0.0
2026-03-01 07:00:00,23.2,0.0,0.237,21.6,0.0
2026-03-01 08:00:00,26.2,0.0,0.237,25.2,0.0
2026-03-01 09:00:00,28.7,0.0,0.237,29.5,0.0
2026-03-01 10:00:00,31.1,0.0,0.237,29.5,0.0
2026-03-01 11:00:00,32.4,0.0,0.237,27.7,0.0
2026-03-01 12:00:00,33.9,0.0,0.237,25.6,0.0
2026-03-01 13:00:00,35.0,0.0,0.237,32.4,0.0
2026-03-01 14:00:00,35.1,0.0,0.237,38.2,0.0
2026-03-01 15:00:00,35.1,0.0,0.237,38.5,0.0
2026-03-01 16:00:00,34.8,0.0,0.237,33.5,0.0
2026-03-01 17:00:00,33.1,0.0,0.237,27.7,0.0
2026-03-01 18:00:00,28.9,0.0,0.237,15.5,0.0
2026-03-01 19:00:00,28.0,0.0,0.237,20.2,0.0
2026-03-01 20:00:00,27.2,0.0,0.237,34.6,0.0
2026-03-01 21:00:00,25.9,0.0,0.237,34.9,0.0
2026-03-01 22:00:00,24.5,0.0,0.237,26.3,0.0
2026-03-01 23:00:00,23.9,0.0,0.237,25.9,0.0
2026-03-02 00:00:00,23.8,0.0,0.237,25.6,0.0
2026-03-02 01:00:00,23.0,0.0,0.237,24.8,0.0
2026-03-02 02:00:00,22.7,0.0,0.237,24.8,0.0
2026-03-02 03:00:00,21.9,0.0,0.237,24.5,0.0
2026-03-02 04:00:00,20.9,0.0,0.237,18.4,0.0
2026-03-02 05:00:00,20.3,0.0,0.237,14.4,0.0
2026-03-02 06:00:00,19.8,0.0,0.237,12.6,0.0
2026-03-02 07:00:00,20.9,0.0,0.237,13.7,0.0
2026-03-02 08:00:00,24.4,0.0,0.237,14.0,0.0
2026-03-02 09:00:00,28.1,0.0,0.237,15.1,0.0
2026-03-02 10:00:00,31.0,0.0,0.237,18.7,0.0
2026-03-02 11:00:00,32.5,0.0,0.237,24.1,0.0
2026-03-02 12:00:00,33.6,0.0,0.237,31.3,0.0
2026-03-02 13:00:00,33.9,0.0,0.237,35.3,0.0
2026-03-02 14:00:00,34.2,0.0,0.237,35.3,0.0
2026-03-02 15:00:00,34.0,0.0,0.237,34.6,0.0
2026-03-02 16:00:00,33.6,0.0,0.237,33.1,0.0
2026-03-02 17:00:00,31.8,0.0,0.237,25.9,0.0
2026-03-02 18:00:00,29.1,0.0,0.237,20.5,0.0
2026-03-02 19:00:00,28.0,0.0,0.237,22.7,0.0
2026-03-02 20:00:00,26.4,0.0,0.237,19.1,0.0
2026-03-02 21:00:00,25.6,0.0,0.237,17.3,0.0
2026-03-02 22:00:00,24.7,0.0,0.237,18.4,0.0
2026-03-02 23:00:00,23.5,0.0,0.237,20.5,0.0
2026-03-03 00:00:00,22.6,0.0,0.237,18.4,0.0
2026-03-03 01:00:00,21.3,0.0,0.237,15.1,0.0
2026-03-03 02:00:00,19.8,0.0,0.237,11.2,0.0
2026-03-03 03:00:00,18.7,0.0,0.237,9.7,0.0
2026-03-03 04:00:00,17.6,0.0,0.237,10.1,0.0
2026-03-03 05:00:00,17.4,0.0,0.237,11.9,0.0
2026-03-03 06:00:00,17.3,0.0,0.237,12.6,0.0
2026-03-03 07:00:00,19.2,0.0,0.237,14.8,0.0
2026-03-03 08:00:00,24.2,0.0,0.237,16.9,0.0
2026-03-03 09:00:00,28.2,0.0,0.237,17.3,0.0
2026-03-03 10:00:00,31.2,0.0,0.237,16.6,0.0
2026-03-03 11:00:00,33.0,0.0,0.237,24.8,0.0
2026-03-03 12:00:00,33.7,0.0,0.237,34.6,0.0
2026-03-03 13:00:00,34.2,0.0,0.237,35.6,0.0
2026-03-03 14:00:00,34.4,0.0,0.237,34.9,0.0
2026-03-03 15:00:00,34.3,0.0,0.237,32.8,0.0
2026-03-03 16:00:00,34.5,0.0,0.237,25.6,0.0
2026-03-03 17:00:00,32.7,0.0,0.237,20.5,0.0
2026-03-03 18:00:00,29.9,0.0,0.237,25.6,0.0
2026-03-03 19:00:00,28.7,0.0,0.237,29.9,0.0
2026-03-03 20:00:00,27.7,0.0,0.237,28.4,0.0
2026-03-03 21:00:00,27.0,0.0,0.237,23.0,0.0
2026-03-03 22:00:00,26.0,0.0,0.237,21.2,0.0
2026-03-03 23:00:00,24.3,0.0,0.237,21.2,0.0
2026-03-04 00:00:00,23.1,0.0,0.237,20.5,0.0
2026-03-04 01:00:00,22.4,0.0,0.237,20.5,0.0
2026-03-04 02:00:00,21.6,0.0,0.237,19.1,0.0
2026-03-04 03:00:00,20.3,0.0,0.237,16.9,0.0
2026-03-04 04:00:00,19.0,0.0,0.237,16.2,0.0
2026-03-04 05:00:00,19.0,0.0,0.237,16.6,0.0
2026-03-04 06:00:00,18.9,0.0,0.237,17.6,0.0
2026-03-04 07:00:00,20.8,0.0,0.237,19.4,0.0
2026-03-04 08:00:00,25.3,0.0,0.237,20.2,0.0
2026-03-04 09:00:00,29.5,0.0,0.237,22.7,0.0
2026-03-04 10:00:00,32.3,0.0,0.237,30.6,0.0
2026-03-04 11:00:00,34.1,0.0,0.237,31.7,0.0
2026-03-04 12:00:00,35.3,0.0,0.237,29.2,0.0
2026-03-04 13:00:00,35.9,0.0,0.237,32.8,0.0
2026-03-04 14:00:00,36.1,0.0,0.237,37.1,0.0
2026-03-04 15:00:00,35.9,0.0,0.237,39.6,0.0
2026-03-04 16:00:00,35.0,0.0,0.237,40.0,0.0
2026-03-04 17:00:00,32.9,0.0,0.237,39.2,0.0
2026-03-04 18:00:00,30.4,0.0,0.237,27.4,0.0
2026-03-04 19:00:00,29.0,0.0,0.237,28.1,0.0
2026-03-04 20:00:00,28.1,0.0,0.237,27.0,0.0
2026-03-04 21:00:00,27.2,0.0,0.237,22.7,0.0
2026-03-04 22:00:00,25.7,0.0,0.237,20.5,0.0
2026-03-04 23:00:00,23.8,0.0,0.237,17.3,0.0
2026-03-05 00:00:00,22.6,0.0,0.237,19.1,0.0
2026-03-05 01:00:00,22.1,0.0,0.237,19.8,0.0
2026-03-05 02:00:00,21.4,0.0,0.237,20.5,0.0
2026-03-05 03:00:00,20.7,0.0,0.237,20.5,0.0
2026-03-05 04:00:00,20.2,0.0,0.237,19.8,0.0
2026-03-05 05:00:00,19.9,0.0,0.237,21.2,0.0
2026-03-05 06:00:00,20.3,0.0,0.237,22.3,0.0
2026-03-05 07:00:00,21.8,0.0,0.237,22.7,0.0
2026-03-05 08:00:00,25.3,0.0,0.237,23.0,0.0
2026-03-05 09:00:00,28.8,0.0,0.237,27.0,0.0
2026-03-05 10:00:00,31.8,0.0,0.237,31.0,0.0
2026-03-05 11:00:00,33.9,0.0,0.237,34.6,0.0
2026-03-05 12:00:00,34.8,0.0,0.237,34.9,0.0
2026-03-05 13:00:00,35.6,0.0,0.237,34.9,0.0
2026-03-05 14:00:00,36.4,0.0,0.236,34.2,0.0
2026-03-05 15:00:00,36.2,0.0,0.236,36.7,0.0
2026-03-05 16:00:00,35.5,0.0,0.236,36.7,0.0
2026-03-05 17:00:00,33.5,0.0,0.236,33.1,0.0
2026-03-05 18:00:00,30.6,0.0,0.236,22.0,0.0
2026-03-05 19:00:00,29.3,0.0,0.236,19.4,0.0
2026-03-05 20:00:00,27.7,0.0,0.236,16.6,0.0
2026-03-05 21:00:00,26.7,0.0,0.236,16.2,0.0
2026-03-05 22:00:00,25.7,0.0,0.236,17.6,0.0
2026-03-05 23:00:00,24.8,0.0,0.236,17.6,0.0
2026-03-06 00:00:00,24.2,0.0,0.236,20.2,0.0
2026-03-06 01:00:00,23.6,0.0,0.236,22.3,0.0
2026-03-06 02:00:00,22.9,0.0,0.236,23.8,0.0
2026-03-06 03:00:00,22.5,0.0,0.236,23.8,0.0
2026-03-06 04:00:00,22.4,0.0,0.236,24.1,0.0
2026-03-06 05:00:00,22.2,0.0,0.236,24.1,0.0
2026-03-06 06:00:00,22.4,0.0,0.236,23.4,0.0
2026-03-06 07:00:00,23.8,0.0,0.236,24.8,0.0
2026-03-06 08:00:00,26.8,0.0,0.236,26.6,0.0
2026-03-06 09:00:00,29.6,0.0,0.236,28.8,0.0
2026-03-06 10:00:00,32.3,0.0,0.236,28.4,0.0
2026-03-06 11:00:00,34.6,0.0,0.236,31.7,0.0
2026-03-06 12:00:00,35.7,0.0,0.236,34.6,0.0
2026-03-06 13:00:00,36.2,0.0,0.236,36.4,0.0
2026-03-06 14:00:00,36.8,0.0,0.236,35.3,0.0
2026-03-06 15:00:00,36.5,0.0,0.236,39.2,0.0
2026-03-06 16:00:00,35.7,0.0,0.236,39.6,0.0
2026-03-06 17:00:00,33.6,0.0,0.236,36.0,0.0
2026-03-06 18:00:00,31.1,0.0,0.236,23.4,0.0
2026-03-06 19:00:00,30.1,0.0,0.236,27.0,0.0
2026-03-06 20:00:00,29.2,0.0,0.236,27.0,0.0
2026-03-06 21:00:00,28.0,0.0,0.236,22.0,0.0
2026-03-06 22:00:00,25.9,0.0,0.236,16.9,0.0
2026-03-06 23:00:00,24.6,0.0,0.236,15.8,0.0
2026-03-07 00:00:00,24.2,0.0,0.236,18.7,0.0
2026-03-07 01:00:00,23.4,0.0,0.236,19.1,0.0
2026-03-07 02:00:00,22.7,0.0,0.236,20.5,0.0
2026-03-07 03:00:00,21.8,0.0,0.236,20.5,0.0
2026-03-07 04:00:00,20.9,0.0,0.236,20.2,0.0
2026-03-07 05:00:00,20.1,0.0,0.236,18.4,0.0
2026-03-07 06:00:00,19.5,0.0,0.236,19.8,0.0
2026-03-07 07:00:00,21.6,0.0,0.236,21.2,0.0
2026-03-07 08:00:00,26.4,0.0,0.236,21.2,0.0
2026-03-07 09:00:00,30.7,0.0,0.236,22.3,0.0
2026-03-07 10:00:00,33.2,0.0,0.236,28.8,0.0
2026-03-07 11:00:00,34.3,0.0,0.236,33.8,0.0
2026-03-07 12:00:00,35.0,0.0,0.236,35.6,0.0
2026-03-07 13:00:00,35.7,0.0,0.236,37.1,0.0
2026-03-07 14:00:00,36.1,0.0,0.236,37.1,0.0
2026-03-07 15:00:00,36.3,0.0,0.236,37.1,0.0
2026-03-07 16:00:00,35.3,0.0,0.236,37.4,0.0
2026-03-07 17:00:00,33.4,0.0,0.232,36.7,0.0
2026-03-07 18:00:00,30.8,0.0,0.232,25.9,0.0
2026-03-07 19:00:00,29.7,0.0,0.232,27.4,0.0
2026-03-07 20:00:00,28.9,0.0,0.232,27.7,0.0
2026-03-07 21:00:00,28.1,0.0,0.232,28.1,0.0
2026-03-07 22:00:00,26.8,0.0,0.232,26.6,0.0
2026-03-07 23:00:00,26.0,0.0,0.236,22.0,0.0
2026-03-08 00:00:00,25.6,0.0,0.236,18.7,0.0
2026-03-08 01:00:00,24.4,0.0,0.236,18.0,0.0
2026-03-08 02:00:00,23.1,0.0,0.236,16.9,0.0
2026-03-08 03:00:00,22.1,0.0,0.236,16.2,0.0
2026-03-08 04:00:00,21.1,0.0,0.236,14.0,0.0
2026-03-08 05:00:00,20.8,0.0,0.236,12.2,0.0
2026-03-08 06:00:00,20.2,0.0,0.236,13.0,0.0
2026-03-08 07:00:00,21.6,0.0,0.236,16.2,0.0
2026-03-08 08:00:00,25.6,0.0,0.236,16.6,0.0
2026-03-08 09:00:00,29.3,0.0,0.236,18.7,0.0
2026-03-08 10:00:00,32.1,0.0,0.236,21.6,0.0
2026-03-08 11:00:00,33.9,0.0,0.236,23.0,0.0
2026-03-08 12:00:00,35.7,0.0,0.236,23.0,0.0
2026-03-08 13:00:00,36.9,0.0,0.236,23.8,0.0
2026-03-08 14:00:00,37.5,0.0,0.236,24.5,0.0
2026-03-08 15:00:00,37.4,0.0,0.236,26.6,0.0
2026-03-08 16:00:00,36.6,0.0,0.236,30.2,0.0
2026-03-08 17:00:00,34.5,0.0,0.236,30.2,0.0
2026-03-08 18:00:00,31.3,0.0,0.236,19.8,0.0
2026-03-08 19:00:00,30.0,0.0,0.236,25.2,0.0
2026-03-08 20:00:00,29.0,0.0,0.236,27.4,0.0
2026-03-08 21:00:00,28.1,0.0,0.236,29.2,0.0
2026-03-08 22:00:00,27.5,0.0,0.236,29.5,0.0
2026-03-08 23:00:00,26.5,0.0,0.236,27.0,0.0
2026-03-09 00:00:00,25.5,0.0,0.236,20.2,0.0
2026-03-09 01:00:00,24.6,0.0,0.236,17.3,0.0
2026-03-09 02:00:00,23.6,0.0,0.236,16.2,0.0
